,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18
47,22,2_3_1_1_1,1.0,1.95,,0.02,0.0,,,,,,,,,,,
48,22,2_2_2_1_1,1.0,1.71,,0.63,0.0,,,,,,,,,,,
49,22,2_2_3_1_1,1.0,1.15,,0.63,0.0,,,,,,,,,,,
50,22,2_3_2_1_1,1.0,1.08,,0.77,0.0,,,,,,,,,,,
51,22,2_3_3_1_1,1.0,1.14,,0.62,0.0,,,,,,,,,,,
52,21,2_1_1_1_1,1.0,1.17,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.07,0.09,0.09,0.01
53,21,2_1_1_1_2,1.0,1.18,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.09,0.08,0.09,0.01
54,21,2_1_1_1_3,1.0,1.59,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.11,0.13,0.14,0.01
55,21,3_1_1_1_1,1.0,0.93,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.08,0.13,0.13,0.01
56,21,3_1_1_1_2,1.0,1.5,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.11,0.22,0.24,0.01
57,21,2_1_2_1_1,1.0,0.81,,,,1.64,0.0,0.0,5.27,0.0,0.03,0.0,5.4,0.0,0.01,5.37
58,21,2_1_3_1_1,1.0,0.81,,,,1.62,0.0,0.0,5.3,0.0,0.01,0.0,5.37,0.0,0.0,5.37
59,21,2_2_1_1_1,1.0,0.99,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.08,0.64,0.63,0.01
60,21,2_3_1_1_1,1.0,0.98,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.08,0.72,0.79,0.01
61,21,2_2_2_1_1,1.0,0.95,,,,1.87,0.06,0.05,5.97,0.74,0.01,0.71,6.09,0.72,0.73,6.0
62,21,2_2_3_1_1,1.0,0.95,,,,1.84,0.06,0.05,7.71,0.73,0.01,0.7,6.26,0.76,0.75,6.18
63,21,2_3_2_1_1,1.0,0.96,,,,1.87,0.06,0.05,6.51,0.72,0.01,0.7,5.54,0.74,0.7,5.43
64,21,2_3_3_1_1,1.0,0.96,,,,1.85,0.18,0.06,6.03,0.82,0.01,0.72,6.16,0.72,0.75,5.99
65,22,2_1_1_1_1,1.0,0.82,,,,,,,,,,,,,,
66,22,2_1_1_1_2,1.0,1.8,,,,,,,,,,,,,,
67,22,2_1_1_1_3,1.0,2.5,,,,,,,,,,,,,,
68,22,3_1_1_1_1,1.0,0.93,,,,,,,,,,,,,,
69,22,3_1_1_1_2,1.0,1.51,,,,,,,,,,,,,,
70,22,2_1_2_1_1,1.0,0.8,,,,,,,,,,,,,,
71,22,2_1_3_1_1,1.0,1.09,,,,,,,,,,,,,,
72,22,2_2_1_1_1,1.0,1.31,,,,,,,,,,,,,,
73,22,2_3_1_1_1,1.0,1.29,,,,,,,,,,,,,,
74,22,2_2_2_1_1,1.0,1.29,,,,,,,,,,,,,,
75,22,2_2_3_1_1,1.0,0.94,,,,,,,,,,,,,,
76,22,2_3_2_1_1,1.0,0.96,,,,,,,,,,,,,,
77,22,2_3_3_1_1,1.0,0.95,,,,,,,,,,,,,,
78,21,2_1_1_1_1,1.0,0.82,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.07,0.09,0.09,0.01
79,21,2_1_1_1_2,1.0,1.17,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.09,0.08,0.09,0.01
80,21,2_1_1_1_3,1.0,1.63,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.11,0.13,0.14,0.01
81,21,3_1_1_1_1,1.0,0.93,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.08,0.13,0.13,0.01
82,21,3_1_1_1_2,1.0,1.48,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.11,0.22,0.24,0.01
83,21,2_1_2_1_1,1.0,0.78,,,,1.64,0.0,0.0,5.27,0.0,0.03,0.0,5.4,0.0,0.01,5.37
84,21,2_1_3_1_1,1.0,0.79,,,,1.62,0.0,0.0,5.3,0.0,0.01,0.0,5.37,0.0,0.0,5.37
85,21,2_2_1_1_1,1.0,0.95,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.08,0.64,0.63,0.01
86,21,2_3_1_1_1,1.0,0.94,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.08,0.72,0.79,0.01
87,21,2_2_2_1_1,1.0,0.91,,,,1.87,0.06,0.05,5.97,0.74,0.01,0.71,6.09,0.72,0.73,6.0
88,21,2_2_3_1_1,1.0,0.91,,,,1.84,0.06,0.05,7.71,0.73,0.01,0.7,6.26,0.76,0.75,6.18
89,21,2_3_2_1_1,1.0,0.93,,,,1.87,0.06,0.05,6.51,0.72,0.01,0.7,5.54,0.74,0.7,5.43
90,21,2_3_3_1_1,1.0,0.94,,,,1.85,0.18,0.06,6.03,0.82,0.01,0.72,6.16,0.72,0.75,5.99
91,22,2_1_1_1_1,1.0,0.84,,,,,,,,,,,,,,
92,22,2_1_1_1_2,1.0,1.75,,,,,,,,,,,,,,
93,22,2_1_1_1_3,1.0,2.45,,,,,,,,,,,,,,
94,22,3_1_1_1_1,1.0,0.93,,,,,,,,,,,,,,
95,22,3_1_1_1_2,1.0,1.49,,,,,,,,,,,,,,
96,22,2_1_2_1_1,1.0,0.79,,,,,,,,,,,,,,
97,22,2_1_3_1_1,1.0,0.78,,,,,,,,,,,,,,
98,22,2_2_1_1_1,1.0,0.95,,,,,,,,,,,,,,
99,22,2_3_1_1_1,1.0,0.94,,,,,,,,,,,,,,
100,22,2_2_2_1_1,1.0,0.92,,,,,,,,,,,,,,
101,22,2_2_3_1_1,1.0,1.08,,,,,,,,,,,,,,
102,22,2_3_2_1_1,1.0,0.93,,,,,,,,,,,,,,
103,22,2_3_3_1_1,1.0,0.93,,,,,,,,,,,,,,
104,21,2_1_1_1_1,1.0,0.85,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.07,0.09,0.09,0.01
105,21,2_1_1_1_2,1.0,1.15,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.09,0.08,0.09,0.01
106,21,2_1_1_1_3,1.0,1.6,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.11,0.13,0.14,0.01
107,21,3_1_1_1_1,1.0,0.94,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.08,0.13,0.13,0.01
108,21,3_1_1_1_2,1.0,2.02,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.11,0.22,0.24,0.01
109,21,2_1_2_1_1,1.0,1.27,,,,1.64,0.0,0.0,5.27,0.0,0.03,0.0,5.4,0.0,0.01,5.37
110,21,2_1_3_1_1,1.0,0.94,,,,1.62,0.0,0.0,5.3,0.0,0.01,0.0,5.37,0.0,0.0,5.37
111,21,2_2_1_1_1,1.0,1.09,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.08,0.64,0.63,0.01
112,21,2_3_1_1_1,1.0,1.05,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.08,0.72,0.79,0.01
113,21,2_2_2_1_1,1.0,1.14,,,,1.87,0.06,0.05,5.97,0.74,0.01,0.71,6.09,0.72,0.73,6.0
114,21,2_2_3_1_1,1.0,1.07,,,,1.84,0.06,0.05,7.71,0.73,0.01,0.7,6.26,0.76,0.75,6.18
115,21,2_3_2_1_1,1.0,1.48,,,,1.87,0.06,0.05,6.51,0.72,0.01,0.7,5.54,0.74,0.7,5.43
116,21,2_3_3_1_1,1.0,1.49,,,,1.85,0.18,0.06,6.03,0.82,0.01,0.72,6.16,0.72,0.75,5.99
117,22,2_1_1_1_1,1.0,1.53,,,,,,,,,,,,,,
118,22,2_1_1_1_2,1.0,1.21,,,,,,,,,,,,,,
119,22,2_1_1_1_3,1.0,1.79,,,,,,,,,,,,,,
120,22,3_1_1_1_1,1.0,1.06,,,,,,,,,,,,,,
121,22,3_1_1_1_2,1.0,1.51,,,,,,,,,,,,,,
122,22,2_1_2_1_1,1.0,0.94,,,,,,,,,,,,,,
123,22,2_1_3_1_1,1.0,0.9,,,,,,,,,,,,,,
124,22,2_2_1_1_1,1.0,1.03,,,,,,,,,,,,,,
125,22,2_3_1_1_1,1.0,0.97,,,,,,,,,,,,,,
126,22,2_2_2_1_1,1.0,1.35,,,,,,,,,,,,,,
127,22,2_2_3_1_1,1.0,1.15,,,,,,,,,,,,,,
128,22,2_3_2_1_1,1.0,0.98,,,,,,,,,,,,,,
129,22,2_3_3_1_1,1.0,0.94,,,,,,,,,,,,,,
130,21,2_1_1_1_1,1.0,0.83,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.07,0.09,0.09,0.01
131,21,2_1_1_1_2,1.0,1.13,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.09,0.08,0.09,0.01
132,21,2_1_1_1_3,1.0,1.55,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.11,0.13,0.14,0.01
133,21,3_1_1_1_1,1.0,0.91,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.08,0.13,0.13,0.01
134,21,3_1_1_1_2,1.0,1.46,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.11,0.22,0.24,0.01
135,21,2_1_2_1_1,1.0,0.77,,,,1.64,0.0,0.0,5.27,0.0,0.03,0.0,5.4,0.0,0.01,5.37
136,21,2_1_3_1_1,1.0,0.78,,,,1.62,0.0,0.0,5.3,0.0,0.01,0.0,5.37,0.0,0.0,5.37
137,21,2_2_1_1_1,1.0,0.94,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.08,0.64,0.63,0.01
138,21,2_3_1_1_1,1.0,0.94,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.08,0.72,0.79,0.01
139,21,2_2_2_1_1,1.0,0.91,,,,1.87,0.06,0.05,5.97,0.74,0.01,0.71,6.09,0.72,0.73,6.0
140,21,2_2_3_1_1,1.0,0.92,,,,1.84,0.06,0.05,7.71,0.73,0.01,0.7,6.26,0.76,0.75,6.18
141,21,2_3_2_1_1,1.0,0.92,,,,1.87,0.06,0.05,6.51,0.72,0.01,0.7,5.54,0.74,0.7,5.43
142,21,2_3_3_1_1,1.0,0.92,,,,1.85,0.18,0.06,6.03,0.82,0.01,0.72,6.16,0.72,0.75,5.99
143,22,2_1_1_1_1,1.0,0.82,,,,,,,,,,,,,,
144,22,2_1_1_1_2,1.0,1.13,,,,,,,,,,,,,,
145,22,2_1_1_1_3,1.0,1.54,,,,,,,,,,,,,,
146,22,3_1_1_1_1,1.0,0.93,,,,,,,,,,,,,,
147,22,3_1_1_1_2,1.0,1.6,,,,,,,,,,,,,,
148,22,2_1_2_1_1,1.0,0.8,,,,,,,,,,,,,,
149,22,2_1_3_1_1,1.0,0.81,,,,,,,,,,,,,,
150,22,2_2_1_1_1,1.0,0.94,,,,,,,,,,,,,,
151,22,2_3_1_1_1,1.0,0.97,,,,,,,,,,,,,,
152,22,2_2_2_1_1,1.0,0.95,,,,,,,,,,,,,,
153,22,2_2_3_1_1,1.0,0.91,,,,,,,,,,,,,,
154,22,2_3_2_1_1,1.0,0.93,,,,,,,,,,,,,,
155,22,2_3_3_1_1,1.0,0.93,,,,,,,,,,,,,,
156,21,2_1_1_1_1,1.0,0.87,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.07,0.09,0.09,0.01
157,21,2_1_1_1_2,1.0,1.19,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.09,0.08,0.09,0.01
158,21,2_1_1_1_3,1.0,1.61,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.11,0.13,0.14,0.01
159,21,3_1_1_1_1,1.0,0.99,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.08,0.13,0.13,0.01
160,21,3_1_1_1_2,1.0,1.52,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.11,0.22,0.24,0.01
161,21,2_1_2_1_1,1.0,0.89,,,,1.64,0.0,0.0,5.27,0.0,0.03,0.0,5.4,0.0,0.01,5.37
162,21,2_1_3_1_1,1.0,0.89,,,,1.62,0.0,0.0,5.3,0.0,0.01,0.0,5.37,0.0,0.0,5.37
163,21,2_2_1_1_1,1.0,1.17,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.08,0.64,0.63,0.01
164,21,2_3_1_1_1,1.0,1.05,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.08,0.72,0.79,0.01
165,21,2_2_2_1_1,1.0,1.0,,,,1.87,0.06,0.05,5.97,0.74,0.01,0.71,6.09,0.72,0.73,6.0
166,21,2_2_3_1_1,1.0,0.99,,,,1.84,0.06,0.05,7.71,0.73,0.01,0.7,6.26,0.76,0.75,6.18
167,21,2_3_2_1_1,1.0,0.97,,,,1.87,0.06,0.05,6.51,0.72,0.01,0.7,5.54,0.74,0.7,5.43
168,21,2_3_3_1_1,1.0,1.0,,,,1.85,0.18,0.06,6.03,0.82,0.01,0.72,6.16,0.72,0.75,5.99
169,21,2_1_1_1_1,1.0,0.81,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.07,0.09,0.09,0.01
170,21,2_1_1_1_2,1.0,1.15,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.09,0.08,0.09,0.01
171,21,2_1_1_1_3,1.0,1.54,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.11,0.13,0.14,0.01
172,21,3_1_1_1_1,1.0,0.91,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.08,0.13,0.13,0.01
173,21,3_1_1_1_2,1.0,1.47,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.11,0.22,0.24,0.01
174,21,2_1_2_1_1,1.0,0.78,,,,1.64,0.0,0.0,5.27,0.0,0.03,0.0,5.4,0.0,0.01,5.37
175,21,2_1_3_1_1,1.0,0.79,,,,1.62,0.0,0.0,5.3,0.0,0.01,0.0,5.37,0.0,0.0,5.37
176,21,2_2_1_1_1,1.0,0.93,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.08,0.64,0.63,0.01
177,21,2_3_1_1_1,1.0,0.94,,,,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.08,0.72,0.79,0.01
178,21,2_2_2_1_1,1.0,0.92,,,,1.87,0.06,0.05,5.97,0.74,0.01,0.71,6.09,0.72,0.73,6.0
179,21,2_2_3_1_1,1.0,0.93,,,,1.84,0.06,0.05,7.71,0.73,0.01,0.7,6.26,0.76,0.75,6.18
180,21,2_3_2_1_1,1.0,1.3,,,,1.87,0.06,0.05,6.51,0.72,0.01,0.7,5.54,0.74,0.7,5.43
181,21,2_3_3_1_1,1.0,1.27,,,,1.85,0.18,0.06,6.03,0.82,0.01,0.72,6.16,0.72,0.75,5.99
182,21,2_1_1_1_1,1.0,2.74,,,,,,,0.01,0.0,0.01,0.0,0.07,0.09,0.09,0.01
183,21,2_1_1_1_2,1.0,3.78,,,,,,,0.01,0.0,0.01,0.0,0.09,0.08,0.09,0.01
184,21,2_1_1_1_3,1.0,5.09,,,,,,,0.01,0.0,0.01,0.0,0.11,0.13,0.14,0.01
185,21,3_1_1_1_1,1.0,3.09,,,,,,,0.01,0.0,0.01,0.0,0.08,0.13,0.13,0.01
186,21,3_1_1_1_2,1.0,5.58,,,,,,,0.01,0.0,0.01,0.0,0.11,0.22,0.24,0.01
187,21,2_1_2_1_1,1.0,2.86,,,,,,,5.27,0.0,0.03,0.0,5.4,0.0,0.01,5.37
188,21,2_1_3_1_1,1.0,2.85,,,,,,,5.3,0.0,0.01,0.0,5.37,0.0,0.0,5.37
189,21,2_2_1_1_1,1.0,3.51,,,,,,,0.01,0.0,0.01,0.0,0.08,0.64,0.63,0.01
190,21,2_3_1_1_1,1.0,3.3,,,,,,,0.01,0.0,0.01,0.0,0.08,0.72,0.79,0.01
191,21,2_2_2_1_1,1.0,3.15,,,,,,,5.97,0.74,0.01,0.71,6.09,0.72,0.73,6.0
192,21,2_2_3_1_1,1.0,3.24,,,,,,,7.71,0.73,0.01,0.7,6.26,0.76,0.75,6.18
193,21,2_3_2_1_1,1.0,4.15,,,,,,,6.51,0.72,0.01,0.7,5.54,0.74,0.7,5.43
194,21,2_3_3_1_1,1.0,3.95,,,,,,,6.03,0.82,0.01,0.72,6.16,0.72,0.75,5.99
195,21,x_1_1_x_x,,,,,,,,,,,,,,0.1,0.15,
